Molecule ChEMBL ID,Standard Type,Standard_Value,Standard Units,canon_smiles
CHEMBL3650491,Ki,0.787,nM,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1cccc(Cl)c1
CHEMBL3650494,Ki,0.754,nM,O=C(NS(=O)(=O)c1ccc(NCCCN2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1cccc(CO)c1
CHEMBL3654169,Ki,0.72,nM,O=C(NS(=O)(=O)c1ccc(NCCCN2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1ccccc1Cl
CHEMBL3650498,Ki,0.079,nM,CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2Oc2cccc(Cl)c2)cc1[N+](=O)[O-]
CHEMBL3639493,Ki,5.577999999999999,nM,CC(=O)Nc1cccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)c1
CHEMBL1269074,IC50,6730.0,nM,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCC3CCCCC3)C2=O)C(=O)c2cc(O)c(O)c(CCC3CCCCC3)c2C1=O
CHEMBL3704775,IC50,5.2,nM,COc1ncc(N(C(=O)c2cc(-c3cc(F)ccc3C(=O)N3Cc4ccccc4CC3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn1
CHEMBL3900835,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCC6(CC5)COC6)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3940196,Ki,0.01,nM,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CCC(CF)(CF)C3)CC2)cc1Oc1cnc2[nH]ccc2c1
CHEMBL3653964,Ki,0.01,nM,CN1CCC(O)(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(F)c3)cc2[N+](=O)[O-])CC1
CHEMBL3654012,Ki,0.672,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5(CO)CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccccc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654043,Ki,1.012,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccnc(N)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3929718,IC50,103.0,nM,COC(=O)CNC=C1C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)C(=CNC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21
CHEMBL3957283,IC50,286.0,nM,COC(=O)CCNC=C1C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)C(=CNCCC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21
CHEMBL3971530,IC50,840.0,nM,COC(=O)CCCCCNC=C1C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)C(=CNCCCCCC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21
CHEMBL3918448,IC50,452.0,nM,COC(=O)CCCNC=C1C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)C(=CNCCCC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21
CHEMBL3650607,Ki,0.03,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654028,Ki,28.43,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccc5c(c4)CC(=O)N5)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654066,Ki,0.04,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(C#N)c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654082,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(N6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654083,Ki,0.183,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OC5CCN(C6CCOCC6)CC5)c(C#N)c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654126,Ki,0.01,nM,Cn1c(=O)[nH]c2cccc(Oc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)ccc3C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c21
CHEMBL3654157,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5CCN(C(CF)CF)C5)c(Cl)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3653966,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5c(F)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3653998,Ki,0.071,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(CC6CC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL4637744,Ki,23000.0,nM,CON(C)C(=O)C1CC2=C(CCCC2(C)C)CC1c1ccccc1
CHEMBL3650535,Ki,0.077,nM,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3cc(CCN4CCCC4)ccc3-c3ccc(Cl)cc3)CC2)cc1Oc1cccc(Cl)c1
CHEMBL3639494,Ki,0.156,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650608,Ki,0.064,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654170,Ki,0.03,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCCC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650653,Ki,0.037000000000000005,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(F)c3Cl)cc2[N+](=O)[O-])CC1
CHEMBL3653981,Ki,0.027000000000000003,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4ccc(O)cc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3653985,Ki,1195.0,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3OCc3csc(NC(=O)OC(C)(C)C)n3)cc2[N+](=O)[O-])CC1
CHEMBL3311482,IC50,468.0,nM,O=C(NS(=O)(=O)c1ccc(NC(CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CC3(CN(Cc4ccccc4-c4ccc(Cl)cc4)C3)C2)cc1
CHEMBL3417701,Ki,660.0,nM,Cc1nn(C)c(COc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12
CHEMBL3629656,Ki,3700.0,nM,O=C(NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(Cc1ccccc1)N1C(=O)NC(Cc2ccc(-c3ccc(Cl)cc3)cc2)C1=O
CHEMBL1269012,IC50,210.0,nM,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c2C(=O)C(C)=C(C2=C(C)C(=O)c4c(cc(O)c(O)c4C(=O)NCCc4ccc(CC)cc4)C2=O)C3=O)cc1
CHEMBL3650531,Ki,0.062,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650542,Ki,0.187,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cc(Cl)ccc3Cl)cc2[N+](=O)[O-])CC1
CHEMBL3650545,Ki,0.43799999999999994,nM,Cc1c[nH]c2cccc(Oc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)ccc3C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c([N+](=O)[O-])c3)c12
CHEMBL3650566,Ki,13.65,nM,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1ccccc1-c1ccccc1
CHEMBL3902225,Ki,0.01,nM,CC(C)(CNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1[N+](=O)[O-])COP(=O)(O)O
CHEMBL4081347,Ki,170.0,nM,CC(C)(C)c1ccc(OCCCn2ccc3cc(OCc4ccccc4C(=O)O)ccc32)cc1
CHEMBL4287383,IC50,67.1,nM,CC1CCC2C(C)C(OCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3CO)OC3OC4(C)CCC1C32OO4
CHEMBL4294191,IC50,2.2,nM,CC1CCC2C(C)C(OCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)OC3OC4(C)CCC1C32O4
CHEMBL3942343,IC50,2.0,nM,O=C(NS(=O)(=O)c1ccc(NC(CCN(CCOP(=O)(O)O)CCOP(=O)(O)O)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC(C(O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1
CHEMBL3923567,IC50,920.0,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(C#N)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl
CHEMBL3650583,Ki,669.5,nM,CN(C)C(=O)COc1ccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cc1
CHEMBL3650652,Ki,0.24,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(O)c3)cc2[N+](=O)[O-])CC1
CHEMBL3701323,IC50,7.2,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4CC2C)OCO3)n1C
CHEMBL3704779,IC50,19.9,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2C(F)(F)F)n1C
CHEMBL3704786,IC50,4.4,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc(F)c(C#N)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n1C
CHEMBL3923681,IC50,1529.09,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OC)cc2C(=O)N2Cc3ccccc3CC2CO)c(C)c1Cl
CHEMBL3940244,Ki,0.052000000000000005,nM,CC1(C)CCC(CC2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL4278774,IC50,34.7,nM,COC1OC2OC3(C)CCC4C(C)CCC(C1(C)CC(=O)N1CCN(c5ccc(C(=O)NS(=O)(=O)c6ccc(NCC7CCOCC7)c([N+](=O)[O-])c6)c(Oc6cnc7[nH]ccc7c6)c5)CC1)C24OO3
CHEMBL3957283,Ki,90.0,nM,COC(=O)CCNC=C1C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)C(=CNCCC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21
CHEMBL4080049,Ki,10000.0,nM,COc1ccc(-c2ccc(Cn3cc(C(=O)NC(Cc4c[nH]c5ccccc45)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)c4ccccc43)cc2)cc1
CHEMBL4091860,Ki,10000.0,nM,O=C(NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cn(Cc2ccc(-c3ccccc3)cc2)c2ccccc12
CHEMBL4073739,Ki,910.0,nM,O=C(NC(Cc1ccc(Br)cc1)C(=O)NS(=O)(=O)c1ccccc1)c1cn(Cc2ccc(-c3ccc(Cl)cc3)cc2)c2ccccc12
CHEMBL4105118,Ki,5600.0,nM,CCCOc1ccc(CC(NC(=O)c2cn(Cc3ccc(-c4ccccc4)cc3)c3ccccc23)C(=O)NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
CHEMBL4446378,Ki,950.0,nM,COC1C=CCC(C)C(C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(CC2CCC21)CC1(CCCc2cc(Cl)ccc21)CO3
CHEMBL3736193,Ki,550.0,nM,Cc1ccc(-c2ccc(OC3CC(C(=O)NC(Cc4ccc(Br)cc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)N(C(=O)OC(C)(C)C)C3)cc2)cc1
CHEMBL3923262,IC50,4.0,nM,CN(CCO)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC(C(N)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F
CHEMBL3342191,IC50,3.78,µM,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCOc3ccc(-n4ncc5cncnc54)cc3)s1)CC2
CHEMBL3953351,IC50,447.69,nM,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3ccccc3C(=O)OC)cc2C(=O)N2Cc3ccccc3CC2CO)n1
CHEMBL3957281,IC50,660.5,nM,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cc(N)ccc3C)cc2C(=O)N2Cc3ccccc3CC2CO)n1
CHEMBL3926618,IC50,1735.78,nM,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])N(C)C)cc2C(=O)N2Cc3ccccc3CC2CO)n1
CHEMBL3912231,IC50,3558.82,nM,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(N[S+]([O-])c3cccc(-c4ccn(C)n4)c3)cc2C(=O)N2Cc3ccccc3CC2CO)n1
CHEMBL3701302,IC50,8.0,nM,Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n1C
CHEMBL3701387,IC50,3.8,nM,Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2CCCN2CCOCC2)n1C
CHEMBL3701401,IC50,5.4,nM,COc1ccc(C(=O)N2Cc3ccccc3CC2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)n(C)c3C)c(C)n2C)c1
CHEMBL3701402,IC50,12.2,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2ccccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n1C
CHEMBL3701408,IC50,3.0,nM,COc1ccc(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)n(C)c3C)c(C)n2C)c(C(=O)N2Cc3ccccc3CC2CN2CCOCC2)c1
CHEMBL3704780,IC50,3.0,nM,Cc1nn(C)cc1N(C(=O)c1cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n(C)c1C)c1ccc(O)cc1
CHEMBL3704782,IC50,2.6,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)n(C)c2)cc(-c2ccccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n1C
CHEMBL2312473,IC50,57.0,nM,O=C1N=C2C(=C1NCCCc1ccccc1)c1ccc(Sc3ccc(OO)cc3)c3cccc2c13
CHEMBL3917569,IC50,230.0,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)cc1C
CHEMBL3932734,Ki,0.3,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOCC5)c(C(N)=O)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL2436888,Ki,8040.0,nM,O=C(Nc1c(C(=O)NCCCc2ccccc2)cc(O)c(O)c1O)c1ccccc1
CHEMBL3629658,Ki,50000.0,nM,Cc1cccc(-c2ccc(CC3NC(=O)N(C(Cc4ccccc4)C(=O)NS(=O)(=O)c4ccccc4)C3=O)cc2)c1
CHEMBL2031018,IC50,40.0,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(I)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl
CHEMBL3650501,Ki,2.487,nM,Nc1ccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cc1
CHEMBL3650554,Ki,31.67,nM,N#Cc1ccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cc1
CHEMBL3650556,Ki,189.43,nM,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1ccc2[nH]cc(CCCN3CCOCC3)c2c1
CHEMBL3654163,Ki,0.354,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCN(C(CF)CF)CC5)c(C(F)(F)F)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650615,Ki,0.068,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650625,Ki,0.057,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(F)c3F)cc2[N+](=O)[O-])CC1
CHEMBL3650657,Ki,0.11900000000000001,nM,Cc1ccccc1Oc1cc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC(C)(C)CC3)CC2)ccc1C(=O)NS(=O)(=O)c1ccc(NC2CCN(C)CC2)c([N+](=O)[O-])c1
CHEMBL3650661,Ki,0.083,nM,CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1
CHEMBL3654092,Ki,0.19699999999999998,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(N(C6CC6)C6CC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654161,Ki,2.136,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCN(CC(F)F)CC5)c(Cl)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654007,Ki,0.48,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(Cc6cscn6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654023,Ki,0.276,nM,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)C1
CHEMBL3654099,Ki,0.017,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5(F)CCN(C6CC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654111,Ki,0.016,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(CC(F)F)C5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654155,Ki,0.13699999999999998,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(Cl)c(=N)n(COP(=O)(O)O)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654102,Ki,0.042,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5COCCO5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654110,Ki,0.079,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(C#N)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654129,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5(F)CCN(C(CF)CF)CC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654137,Ki,17.95,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(N)nc(Br)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL4082781,Ki,10000.0,nM,COc1ccc2c(c1)c(CC(=O)NC(Cc1ccccc1)C(=O)NS(=O)(=O)c1ccc(-c3ccccc3)cc1)c(C)n2-c1ccc(-c2ccccc2)cc1
CHEMBL4090747,Ki,720.0,nM,COc1ccc2c(c1)c(CC(=O)NC(Cc1ccc(OCc3ccc([N+](=O)[O-])cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2-c1ccc(C)cc1
CHEMBL3650664,Ki,0.073,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(CC6CC6)CC5)c([N+](=O)[O-])c4)c(Oc4ccccc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654005,Ki,0.069,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5c(F)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654012,Ki,0.672,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5(CO)CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccccc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3401799,Ki,460.0,nM,COC(=O)c1ccc(-c2ccc(C=C3SC(=S)N(C(Cc4ccc(Br)cc4)C(=O)NS(=O)(=O)c4ccccc4)C3=O)cc2)cc1
CHEMBL3401794,Ki,730.0,nM,O=C(NS(=O)(=O)c1ccccc1)C(Cc1c[nH]c2ccccc12)N1C(=O)C(=Cc2ccc(-c3ccccc3)cc2)SC1=S
CHEMBL3947658,IC50,0.9,nM,CN(CCOP(=O)(O)O)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC(C(O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F
CHEMBL3703598,IC50,1.0,nM,O=C(NS(=O)(=O)c1ccc(NC(CCN2CCN(CCO)CC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC(C(O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1
CHEMBL3703602,IC50,0.8,nM,O=C(NS(=O)(=O)c1ccc(NC(CCN(CCO)CCO)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC(C(O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1
